gata,adress,stadsdel,parkeringsomrade,platstyp,taxa,ovrig_info,giltigt_fran,start_manad,slut_manad,start_dag,slut_dag,start_tid,slut_tid,veckodag,longitud,latitud,fordon,beslut,rdt_url
Förskottsvägen,Förskottsvägen 8 - 15,Hägerstensåsen,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2018-01-11T23:00:00Z,5,10,16,31,,,,17.983653,59.298403,fordon,0180 2017-09354,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=09354
Abrahamsbergsvägen,Abrahamsbergsvägen 13,Abrahamsberg,Bromma norra,Reserverad p-plats rörelsehindrad,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",,2018-02-21T23:00:00Z,,,,,,,,17.95233,59.335959,rörelsehindrade,0180 2017-10811,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=10811
Nyängsvägen,Nyängsvägen 153,Stora Mossen,Bromma norra,Reserverad p-plats rörelsehindrad,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",,2018-01-31T23:00:00Z,,,,,,,,17.9595,59.331807,rörelsehindrade,0180 2017-10916,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=10916
Registervägen,Registervägen 32 - 34,Riksby,Bromma norra,Reserverad p-plats rörelsehindrad,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",,2018-02-21T23:00:00Z,,,,,,,,17.949916,59.337337,rörelsehindrade,0180 2017-10917,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=10917
Ritarvägen,Ritarvägen 28,Abrahamsberg,Bromma norra,Reserverad p-plats rörelsehindrad,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",,2018-02-21T23:00:00Z,,,,,,,,17.948939,59.334767,rörelsehindrade,0180 2017-10918,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=10918
Runda Vägen,Runda Vägen 25,Alvik,Bromma norra,Reserverad p-plats rörelsehindrad,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",,2018-01-30T23:00:00Z,,,,,,,,17.98051,59.330688,rörelsehindrade,0180 2017-10920,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=10920
Lotterivägen,Lotterivägen 7 - 9,Hägerstensåsen,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid fredag 08:00-16:00 1/11 - 15/5,2018-01-11T23:00:00Z,5,10,16,31,,,,17.98127,59.297766,fordon,0180 2017-09880,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=09880
Lotterivägen,Lotterivägen 7 - 9,Hägerstensåsen,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid fredag 08:00-16:00 1/11 - 15/5,2018-01-11T23:00:00Z,11,5,1,15,1600,800,fredag,17.98127,59.297766,fordon,0180 2017-09880,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=09880
Lotterivägen,Lotterivägen 11 - 13,Hägerstensåsen,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid fredag 08:00-16:00 1/11 - 15/5,2018-01-11T23:00:00Z,5,10,16,31,,,,17.981293,59.297517,fordon,0180 2017-09880,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=09880
Lotterivägen,Lotterivägen 11 - 13,Hägerstensåsen,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid fredag 08:00-16:00 1/11 - 15/5,2018-01-11T23:00:00Z,11,5,1,15,1600,800,fredag,17.981293,59.297517,fordon,0180 2017-09880,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=09880
Förskottsvägen,Förskottsvägen 8 - 15,Hägerstensåsen,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2018-01-11T23:00:00Z,11,5,1,15,1600,800,onsdag,17.983653,59.298403,fordon,0180 2017-09354,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=09354
Förskottsvägen,Förskottsvägen 2 - 8,Hägerstensåsen,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2018-01-11T23:00:00Z,5,10,16,31,,,,17.983046,59.29837,fordon,0180 2017-09354,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=09354
Förskottsvägen,Förskottsvägen 2 - 8,Hägerstensåsen,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2018-01-11T23:00:00Z,11,5,1,15,1600,800,onsdag,17.983046,59.29837,fordon,0180 2017-09354,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=09354
Förskottsvägen,Förskottsvägen 2,Hägerstensåsen,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2018-01-11T23:00:00Z,5,10,16,31,,,,17.982944,59.298364,fordon,0180 2017-09354,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=09354
Förskottsvägen,Förskottsvägen 2,Hägerstensåsen,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2018-01-11T23:00:00Z,11,5,1,15,1600,800,onsdag,17.982944,59.298364,fordon,0180 2017-09354,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=09354
Bandyvägen,Bandyvägen 37 - 41,Västertorp,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid fredag 08:00-16:00 1/11 - 15/5,2018-01-10T23:00:00Z,5,10,16,31,,,,17.978813,59.290463,fordon,0180 2017-09789,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=09789
Bandyvägen,Bandyvägen 37 - 41,Västertorp,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid fredag 08:00-16:00 1/11 - 15/5,2018-01-10T23:00:00Z,11,5,1,15,1600,800,fredag,17.978813,59.290463,fordon,0180 2017-09789,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=09789
Bäckvägen,Bäckvägen 161 - 167,Hägerstensåsen,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2018-01-09T23:00:00Z,5,10,16,31,,,,17.983294,59.3006,fordon,0180 2017-09492,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=09492
Vinstvägen,Vinstvägen 1 - 4,Hägerstensåsen,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 08:00-16:00 1/11 - 15/5,2018-01-11T23:00:00Z,5,10,16,31,,,,17.979586,59.298697,fordon,0180 2017-09313,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=09313
Vinstvägen,Vinstvägen 1 - 4,Hägerstensåsen,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 08:00-16:00 1/11 - 15/5,2018-01-11T23:00:00Z,11,5,1,15,1600,800,tisdag,17.979586,59.298697,fordon,0180 2017-09313,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=09313
Bokbindarvägen,Bokbindarvägen 53,Hägerstensåsen,Hägersten,Reserverad p-plats rörelsehindrad,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",,2018-01-09T23:00:00Z,,,,,,,,17.982236,59.300882,rörelsehindrade,0180 2017-10268,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=10268
Bjällervägen,Bjällervägen 37,Västertorp,Hägersten,Reserverad p-plats rörelsehindrad,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",,2018-01-14T23:00:00Z,,,,,,,,17.95726,59.290151,rörelsehindrade,0180 2017-10267,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=10267
Grävlingsvägen,Grävlingsvägen 35,Stora Mossen,Bromma norra,Reserverad p-plats rörelsehindrad,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",,2018-02-02T23:00:00Z,,,,,,,,17.967435,59.33344,rörelsehindrade,0180 2017-10829,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=10829
Slalomvägen,Slalomvägen 30 - 42,Västertorp,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2018-01-10T23:00:00Z,5,10,16,31,,,,17.973473,59.29312,fordon,0180 2017-09662,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=09662
Slalomvägen,Slalomvägen 30 - 42,Västertorp,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2018-01-10T23:00:00Z,11,5,1,15,1600,800,torsdag,17.973473,59.29312,fordon,0180 2017-09662,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=09662
Skridskovägen,Skridskovägen 22,Västertorp,Hägersten,Reserverad p-plats rörelsehindrad,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",,2018-01-10T23:00:00Z,,,,,,,,17.975061,59.2925,rörelsehindrade,0180 2017-10371,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=10371
Slalomvägen,Slalomvägen 9,Västertorp,Hägersten,Reserverad p-plats rörelsehindrad,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",,2018-01-10T23:00:00Z,,,,,,,,17.974384,59.291404,rörelsehindrade,0180 2017-10373,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=10373
Isgränd,Isgränd 1 - 13,Västertorp,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid fredag 08:00-16:00 1/11 - 15/5,2018-01-14T23:00:00Z,5,10,16,31,,,,17.969211,59.290867,fordon,0180 2017-09832,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=09832
Isgränd,Isgränd 1 - 13,Västertorp,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid fredag 08:00-16:00 1/11 - 15/5,2018-01-14T23:00:00Z,11,5,1,15,1600,800,fredag,17.969211,59.290867,fordon,0180 2017-09832,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=09832
Riksdalervägen,Riksdalervägen 2,Hägerstensåsen,Hägersten,Reserverad p-plats rörelsehindrad,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",,2018-01-11T23:00:00Z,,,,,,,,17.983658,59.297245,rörelsehindrade,0180 2017-10287,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=10287
Storsvängen,Storsvängen 1 - 13,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-16:00 1/11 - 15/5,2018-01-15T23:00:00Z,5,10,16,31,,,,17.963221,59.303835,fordon,0180 2017-09207,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=09207
Storsvängen,Storsvängen 1 - 13,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-16:00 1/11 - 15/5,2018-01-15T23:00:00Z,11,5,1,15,1600,800,måndag,17.963221,59.303835,fordon,0180 2017-09207,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=09207
Storsvängen,Storsvängen 20 - 25,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-16:00 1/11 - 15/5,2018-01-15T23:00:00Z,5,10,16,31,,,,17.96399,59.301574,fordon,0180 2017-09207,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=09207
Storsvängen,Storsvängen 20 - 25,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-16:00 1/11 - 15/5,2018-01-15T23:00:00Z,11,5,1,15,1600,800,måndag,17.96399,59.301574,fordon,0180 2017-09207,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=09207
Slalomvägen,Slalomvägen 2A - 16,Västertorp,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 08:00-16:00 1/11 - 15/5,2018-01-10T23:00:00Z,5,10,16,31,,,,17.974574,59.291127,fordon,0180 2017-09273,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=09273
Slalomvägen,Slalomvägen 2A - 16,Västertorp,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 08:00-16:00 1/11 - 15/5,2018-01-10T23:00:00Z,11,5,1,15,1600,800,tisdag,17.974574,59.291127,fordon,0180 2017-09273,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=09273
Skällnoravägen,Skällnoravägen 20 - 28,Nockebyhov,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2018-02-20T23:00:00Z,5,10,16,31,,,,17.917938,59.332848,fordon,0180 2017-11368,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=11368
Skällnoravägen,Skällnoravägen 20 - 28,Nockebyhov,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2018-02-20T23:00:00Z,11,5,1,15,1600,800,onsdag,17.917938,59.332848,fordon,0180 2017-11368,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=11368
Skällnoravägen,Skällnoravägen 18 - 20,Nockebyhov,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2018-02-20T23:00:00Z,5,10,16,31,,,,17.91868,59.333242,fordon,0180 2017-11368,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=11368
Skällnoravägen,Skällnoravägen 18 - 20,Nockebyhov,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2018-02-20T23:00:00Z,11,5,1,15,1600,800,onsdag,17.91868,59.333242,fordon,0180 2017-11368,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=11368
Skällnoravägen,Skällnoravägen 1 - 16,Nockebyhov,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2018-02-20T23:00:00Z,5,10,16,31,,,,17.921966,59.333759,fordon,0180 2017-11368,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=11368
Skällnoravägen,Skällnoravägen 1 - 16,Nockebyhov,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2018-02-20T23:00:00Z,11,5,1,15,1600,800,onsdag,17.921966,59.333759,fordon,0180 2017-11368,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=11368
Edvard Swartz Plan,Edvard Swartz Plan 4,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2018-07-11T22:00:00Z,5,10,16,31,,,,17.969766,59.301256,fordon,0180 2018-03726,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2018&LopNr=03726
Edvard Swartz Plan,Edvard Swartz Plan 4,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2018-07-11T22:00:00Z,11,5,1,15,1600,800,onsdag,17.969766,59.301256,fordon,0180 2018-03726,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2018&LopNr=03726
Tyska Bottens Väg,Tyska Bottens Väg 2,Nockebyhov,Bromma norra,P-avgift endast besök,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2018-03-09T23:00:00Z,5,10,16,31,700,2000,,17.913521,59.329447,fordon,0180 2018-01231,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2018&LopNr=01231
Tyska Bottens Väg,Tyska Bottens Väg 2,Nockebyhov,Bromma norra,P-avgift endast besök,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2018-03-09T23:00:00Z,11,5,1,15,1600,800,torsdag,17.913521,59.329447,fordon,0180 2018-01231,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2018&LopNr=01231
Illerstigen,Igelkottsvägen 67 - Bävervägen 34,Stora Mossen,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",,2018-02-28T23:00:00Z,5,10,16,31,,,,17.955462,59.334696,fordon,0180 2018-00994,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2018&LopNr=00994
Alviksvägen  Lokalgata,Alviksvägen 32,Äppelviken,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid fredag 08:00-16:00 1/11 - 15/5,2018-02-26T23:00:00Z,5,10,16,31,,,,17.974405,59.329443,fordon,0180 2017-11265,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=11265
Alviksvägen  Lokalgata,Alviksvägen 32,Äppelviken,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid fredag 08:00-16:00 1/11 - 15/5,2018-02-26T23:00:00Z,11,5,1,15,1600,800,fredag,17.974405,59.329443,fordon,0180 2017-11265,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=11265
Alviksvägen,Alviksvägen 25 - 27,Alvik,Bromma norra,P-avgift endast besök,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2018-02-26T23:00:00Z,5,10,16,31,700,1900,,17.975235,59.331157,fordon,0180 2017-11266,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=11266
Alviksvägen,Alviksvägen 25 - 27,Alvik,Bromma norra,P-avgift endast besök,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2018-02-26T23:00:00Z,11,5,1,15,1600,800,onsdag,17.975235,59.331157,fordon,0180 2017-11266,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=11266
Alviksvägen,Alviksvägen 25 - 27,Alvik,Bromma norra,P-avgift endast besök,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2018-02-26T23:00:00Z,5,10,16,31,800,1400,,17.975235,59.331157,fordon,0180 2017-11266,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=11266
Alviksvägen,Alviksvägen 25 - 27,Alvik,Bromma norra,P-avgift endast besök,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2018-02-26T23:00:00Z,11,5,1,15,1600,800,onsdag,17.975235,59.331157,fordon,0180 2017-11266,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=11266
Gustav III:s Väg,Gustav III:s Väg 30 - 11A,Åkeslund,Bromma norra,P-avgift endast besök,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2018-02-21T23:00:00Z,5,10,16,31,700,1900,,17.947723,59.333894,fordon,0180 2017-11274,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=11274
Tapetserarvägen,Gustav III:s Väg 50 - Tapetserarvägen 38,Olovslund,Bromma norra,P-avgift endast besök,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2018-03-21T23:00:00Z,5,10,16,31,,,,17.941031,59.332358,fordon,0180 2018-01616,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2018&LopNr=01616
Tapetserarvägen,Gustav III:s Väg 50 - Tapetserarvägen 38,Olovslund,Bromma norra,P-avgift endast besök,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2018-03-21T23:00:00Z,11,5,1,15,1600,800,torsdag,17.941031,59.332358,fordon,0180 2018-01616,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2018&LopNr=01616
Gustav III:s Väg,Gustav III:s Väg 30 - 11A,Åkeslund,Bromma norra,P-avgift endast besök,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2018-02-21T23:00:00Z,11,5,1,15,1600,800,onsdag,17.947723,59.333894,fordon,0180 2017-11274,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=11274
Gustav III:s Väg,Gustav III:s Väg 30 - 11A,Åkeslund,Bromma norra,P-avgift endast besök,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2018-02-21T23:00:00Z,5,10,16,31,800,1600,,17.947723,59.333894,fordon,0180 2017-11274,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=11274
